['2009.07.1417:45', 1.39673, 1.39796, 1.39661, 1.397, 664.0, 0.2],
['2009.07.1417:30', 1.39662, 1.39678, 1.3959, 1.39674, 689.0, 0.2],
['2009.07.1417:15', 1.39565, 1.39674, 1.39565, 1.3966, 759.0, 0.2],
['2009.07.1417:00', 1.39426, 1.39571, 1.39418, 1.39563, 817.0, 0.2],
['2009.07.1416:45', 1.39501, 1.39567, 1.39401, 1.39427, 874.0, 0.2],
['2009.07.1416:30', 1.39744, 1.39794, 1.39451, 1.39507, 916.0, 0.2],
['2009.07.1416:15', 1.39756, 1.39811, 1.39667, 1.39751, 854.0, 0.2],
['2009.07.1416:00', 1.39717, 1.39866, 1.39696, 1.39751, 920.0, 0.2],
['2009.07.1415:45', 1.39741, 1.39862, 1.39686, 1.39711, 957.0, 0.2],
['2009.07.1415:30', 1.39866, 1.39969, 1.39744, 1.39752, 982.0, 0.2],
['2009.07.1415:15', 1.39757, 1.39902, 1.39743, 1.39863, 711.0, 0.2],
['2009.07.1415:00', 1.39634, 1.39799, 1.39471, 1.39762, 873.0, 0.2],
['2009.07.1414:45', 1.39666, 1.39723, 1.3956, 1.39626, 921.0, 0.2],
['2009.07.1414:30', 1.39909, 1.40096, 1.39549, 1.39671, 1087.0, 0.2],
['2009.07.1414:15', 1.39901, 1.40064, 1.39805, 1.39926, 949.0, 0.2],
['2009.07.1414:00', 1.39924, 1.40016, 1.39871, 1.39921, 735.0, 0.2],
['2009.07.1413:45', 1.40004, 1.40094, 1.3992, 1.3992, 747.0, 0.2],
['2009.07.1413:30', 1.39871, 1.40055, 1.39839, 1.4, 681.0, 0.2],
['2009.07.1413:15', 1.3981, 1.3988, 1.39791, 1.39869, 436.0, 0.2],
['2009.07.1413:00', 1.39769, 1.39826, 1.39741, 1.39816, 464.0, 0.2],
['2009.07.1412:45', 1.39866, 1.39897, 1.39776, 1.39776, 541.0, 0.2],
['2009.07.1412:30', 1.39806, 1.39882, 1.39761, 1.39864, 570.0, 0.2],
['2009.07.1412:15', 1.39831, 1.3994, 1.39798, 1.39809, 513.0, 0.2],
['2009.07.1412:00', 1.39751, 1.39878, 1.39711, 1.39838, 501.0, 0.2],
['2009.07.1411:45', 1.39783, 1.3979, 1.39641, 1.39742, 633.0, 0.2],
['2009.07.1411:30', 1.39833, 1.39886, 1.39783, 1.39783, 512.0, 0.2],
['2009.07.1411:15', 1.39791, 1.39919, 1.39731, 1.39831, 724.0, 0.2],
['2009.07.1411:00', 1.39946, 1.39961, 1.39631, 1.39771, 863.0, 0.2],
['2009.07.1410:45', 1.39991, 1.40074, 1.39881, 1.3995, 697.0, 0.2],
['2009.07.1410:30', 1.40108, 1.40111, 1.3995, 1.40002, 855.0, 0.2],
['2009.07.1410:15', 1.39886, 1.40113, 1.39882, 1.40104, 1523.0, 0.2],
['2009.07.1410:00', 1.39871, 1.39938, 1.39849, 1.39885, 1181.0, 0.2],
['2009.07.1409:45', 1.39885, 1.39984, 1.39835, 1.39872, 1266.0, 0.2],
['2009.07.1409:30', 1.3982, 1.39961, 1.39748, 1.39884, 1218.0, 0.2],
['2009.07.1409:15', 1.39768, 1.39868, 1.39742, 1.3982, 806.0, 0.2],
['2009.07.1409:00', 1.39728, 1.39838, 1.39714, 1.39804, 788.0, 0.2],
['2009.07.1408:45', 1.39889, 1.39911, 1.39675, 1.39727, 1522.0, 0.2],
['2009.07.1408:30', 1.40136, 1.40141, 1.39869, 1.39887, 1442.0, 0.2],
['2009.07.1408:15', 1.4002, 1.40138, 1.39915, 1.40137, 1332.0, 0.2],
['2009.07.1408:00', 1.39907, 1.40039, 1.39894, 1.40021, 1142.0, 0.2],
['2009.07.1407:45', 1.39788, 1.39942, 1.39785, 1.39906, 801.0, 0.2],
['2009.07.1407:30', 1.39795, 1.39822, 1.39742, 1.39791, 708.0, 0.2],
['2009.07.1407:15', 1.39751, 1.39854, 1.39737, 1.39796, 924.0, 0.2],
['2009.07.1407:00', 1.3983, 1.3984, 1.39734, 1.39749, 672.0, 0.2],
['2009.07.1406:45', 1.39813, 1.39869, 1.39783, 1.3983, 757.0, 1],
['2009.07.1406:30', 1.39802, 1.39878, 1.39781, 1.39809, 757.0, 1],
['2009.07.1406:15', 1.39745, 1.39807, 1.39708, 1.39801, 490.0, 1],
['2009.07.1406:00', 1.39831, 1.39836, 1.39742, 1.39742, 567.0, 1],
['2009.07.1405:45', 1.39777, 1.39853, 1.39747, 1.39828, 510.0, 1],
['2009.07.1405:30', 1.3972, 1.39796, 1.39717, 1.39776, 582.0, 1],
['2009.07.1405:15', 1.39671, 1.39719, 1.3966, 1.39717, 579.0, 1],
['2009.07.1405:00', 1.39616, 1.39699, 1.39616, 1.39672, 516.0, 1],
['2009.07.1404:45', 1.39617, 1.39659, 1.39598, 1.39617, 423.0, 1],
['2009.07.1404:30', 1.3966, 1.39703, 1.39615, 1.3962, 539.0, 1],
['2009.07.1404:15', 1.39715, 1.39756, 1.39643, 1.39659, 563.0, 1],
['2009.07.1404:00', 1.3982, 1.39825, 1.39715, 1.39716, 648.0, 0.2],
['2009.07.1403:45', 1.39719, 1.39829, 1.39719, 1.39818, 544.0, 0.2],
['2009.07.1403:30', 1.39706, 1.39748, 1.39678, 1.39719, 543.0, 0.2],
['2009.07.1403:15', 1.39726, 1.39785, 1.39703, 1.39705, 644.0, 0.2],
['2009.07.1403:00', 1.39802, 1.39809, 1.39711, 1.39728, 673.0, 0.2],
['2009.07.1402:45', 1.40001, 1.40002, 1.39765, 1.39804, 1138.0, 0.2],
['2009.07.1402:30', 1.40002, 1.40068, 1.39993, 1.4, 497.0, 0.2],
['2009.07.1402:15', 1.39977, 1.40033, 1.39953, 1.39996, 700.0, 0.2],
['2009.07.1402:00', 1.40034, 1.40054, 1.39934, 1.39976, 765.0, 0.2],
['2009.07.1401:45', 1.39979, 1.40046, 1.39882, 1.40039, 603.0, 0.2],
['2009.07.1401:30', 1.3995, 1.40042, 1.39943, 1.39982, 373.0, 0.2],
['2009.07.1401:15', 1.40001, 1.40044, 1.39949, 1.39949, 444.0, 0.2],
['2009.07.1401:00', 1.39852, 1.40003, 1.39852, 1.40001, 458.0, 0.2],
['2009.07.1400:45', 1.39925, 1.39975, 1.39842, 1.39853, 434.0, 1],
['2009.07.1400:30', 1.39843, 1.3996, 1.39835, 1.39928, 333.0, 1],
['2009.07.1400:15', 1.39831, 1.39863, 1.39819, 1.39847, 165.0, 1],
['2009.07.1400:00', 1.39872, 1.39931, 1.39817, 1.39832, 295.0, 1],
['2009.07.1323:45', 1.39797, 1.3991, 1.39774, 1.39871, 376.0, 1],
['2009.07.1323:30', 1.39787, 1.39821, 1.3977, 1.39798, 210.0, 1],
['2009.07.1323:15', 1.39772, 1.39789, 1.39755, 1.39786, 182.0, 1],
['2009.07.1323:00', 1.39769, 1.39789, 1.39752, 1.39766, 195.0, 1],
['2009.07.1322:45', 1.3988, 1.3988, 1.39751, 1.3977, 399.0, 0.2],
['2009.07.1322:30', 1.39856, 1.39903, 1.39845, 1.39881, 342.0, 0.2],
['2009.07.1322:15', 1.39917, 1.39917, 1.39851, 1.39852, 372.0, 0.2],
['2009.07.1322:00', 1.39959, 1.39991, 1.39911, 1.39918, 370.0, 0.2],
['2009.07.1321:45', 1.39954, 1.40004, 1.39892, 1.39957, 895.0, 0.2],
['2009.07.1321:30', 1.39844, 1.39969, 1.39787, 1.39957, 1003.0, 0.2],
['2009.07.1321:15', 1.39863, 1.39899, 1.39827, 1.39843, 753.0, 0.2],
['2009.07.1321:00', 1.39716, 1.39891, 1.39709, 1.39862, 850.0, 0.2],
['2009.07.1320:45', 1.39717, 1.39821, 1.39652, 1.39717, 1003.0, 0.2],
['2009.07.1320:30', 1.39791, 1.39816, 1.39709, 1.39718, 735.0, 0.2],
['2009.07.1320:15', 1.3971, 1.39829, 1.39681, 1.3979, 858.0, 0.2],
['2009.07.1320:00', 1.39646, 1.3974, 1.39628, 1.39709, 908.0, 0.2],
['2009.07.1319:45', 1.39709, 1.39735, 1.39628, 1.39647, 745.0, 0.2],
['2009.07.1319:30', 1.39775, 1.39801, 1.39657, 1.39708, 859.0, 0.2],
['2009.07.1319:15', 1.39851, 1.39874, 1.39742, 1.39776, 1270.0, 0.2],
['2009.07.1319:00', 1.39644, 1.39854, 1.39641, 1.3985, 982.0, 0.2],
['2009.07.1318:45', 1.39727, 1.39735, 1.39638, 1.39643, 827.0, 0.2],
['2009.07.1318:30', 1.39756, 1.39773, 1.39652, 1.39732, 856.0, 0.2],
['2009.07.1318:15', 1.3974, 1.39763, 1.397, 1.39755, 623.0, 0.2],
['2009.07.1318:00', 1.39706, 1.39792, 1.39694, 1.3974, 1208.0, 0.2],
['2009.07.1317:45', 1.39701, 1.39805, 1.39657, 1.39707, 1392.0, 0.2],
['2009.07.1317:30', 1.39531, 1.39754, 1.39525, 1.39699, 1502.0, 0.2],
['2009.07.1317:15', 1.39377, 1.39533, 1.39361, 1.39531, 1051.0, 0.2],
['2009.07.1317:00', 1.39484, 1.39532, 1.39366, 1.39372, 1420.0, 0.2],
['2009.07.1316:45', 1.39327, 1.39513, 1.39327, 1.39481, 1509.0, 0.2],
['2009.07.1316:30', 1.39333, 1.39418, 1.39326, 1.39328, 1616.0, 0.2],
['2009.07.1316:15', 1.39219, 1.39344, 1.39215, 1.39334, 1446.0, 0.2],
['2009.07.1316:00', 1.39293, 1.39323, 1.3915, 1.39218, 1757.0, 0.2],
['2009.07.1315:45', 1.3946, 1.39476, 1.3929, 1.39295, 1546.0, 0.2],
['2009.07.1315:30', 1.39474, 1.39647, 1.39396, 1.39459, 1611.0, 0.2],
['2009.07.1315:15', 1.39544, 1.39556, 1.39431, 1.39479, 1216.0, 0.2],
['2009.07.1315:00', 1.39626, 1.39661, 1.39448, 1.39539, 1254.0, 0.2],
['2009.07.1314:45', 1.3973, 1.39731, 1.39492, 1.39624, 1374.0, 0.2],
['2009.07.1314:30', 1.39706, 1.39783, 1.39653, 1.39731, 1330.0, 0.2],
['2009.07.1314:15', 1.39746, 1.39786, 1.39694, 1.39705, 1155.0, 0.2],
['2009.07.1314:00', 1.39706, 1.39817, 1.39674, 1.39746, 1233.0, 0.2],
['2009.07.1313:45', 1.39774, 1.39853, 1.39656, 1.39705, 1021.0, 0.2],
['2009.07.1313:30', 1.3971, 1.3983, 1.39691, 1.39779, 1108.0, 0.2],
['2009.07.1313:15', 1.39735, 1.39785, 1.39652, 1.39713, 932.0, 0.2],
['2009.07.1313:00', 1.39813, 1.39834, 1.39696, 1.39736, 801.0, 0.2],
['2009.07.1312:45', 1.39901, 1.39915, 1.39812, 1.39815, 1099.0, 0.2],
['2009.07.1312:30', 1.39538, 1.399, 1.39529, 1.399, 1206.0, 0.2],
['2009.07.1312:15', 1.39571, 1.39608, 1.39455, 1.39537, 985.0, 0.2],
['2009.07.1312:00', 1.39455, 1.39595, 1.39396, 1.39575, 905.0, 0.2],
['2009.07.1311:45', 1.39502, 1.39547, 1.39398, 1.39454, 1036.0, 0.2],
['2009.07.1311:30', 1.39501, 1.39561, 1.39418, 1.39501, 960.0, 0.2],
['2009.07.1311:15', 1.39507, 1.39635, 1.39482, 1.39497, 918.0, 0.2],
['2009.07.1311:00', 1.39425, 1.39511, 1.39425, 1.39505, 943.0, 0.2],
['2009.07.1310:45', 1.39462, 1.39469, 1.39322, 1.3941, 1062.0, 0.2],
['2009.07.1310:30', 1.39601, 1.39601, 1.3946, 1.39467, 880.0, 0.2],
['2009.07.1310:15', 1.39582, 1.39649, 1.39526, 1.39605, 991.0, 0.2],
['2009.07.1310:00', 1.39502, 1.39593, 1.39462, 1.39582, 1021.0, 0.2],
['2009.07.1309:45', 1.39329, 1.39512, 1.39328, 1.39503, 1186.0, 0.2],
['2009.07.1309:30', 1.39345, 1.3935, 1.39259, 1.39326, 1009.0, 0.2],
['2009.07.1309:15', 1.39278, 1.39395, 1.39275, 1.39344, 1339.0, 0.2],
['2009.07.1309:00', 1.39251, 1.39338, 1.39216, 1.39279, 1465.0, 0.2],
['2009.07.1308:45', 1.39121, 1.39267, 1.39025, 1.39251, 1398.0, 0.2],
['2009.07.1308:30', 1.392, 1.39227, 1.39074, 1.39118, 1577.0, 0.2],
['2009.07.1308:15', 1.39115, 1.39231, 1.39101, 1.39203, 1198.0, 0.2],
['2009.07.1308:00', 1.39144, 1.39148, 1.38966, 1.39112, 1260.0, 0.2],
['2009.07.1307:45', 1.39185, 1.39215, 1.39126, 1.39141, 919.0, 0.2],
['2009.07.1307:30', 1.39201, 1.39262, 1.39133, 1.39188, 568.0, 0.2],
['2009.07.1307:15', 1.39213, 1.39265, 1.39136, 1.392, 732.0, 0.2],
['2009.07.1307:00', 1.39186, 1.39218, 1.39136, 1.39215, 794.0, 0.2],
['2009.07.1306:45', 1.39306, 1.39337, 1.3915, 1.39188, 711.0, 0.2],
['2009.07.1306:30', 1.39286, 1.39315, 1.39251, 1.39305, 438.0, 0.2],
['2009.07.1306:15', 1.3932, 1.39349, 1.39233, 1.39284, 795.0, 0.2],
['2009.07.1306:00', 1.39281, 1.39319, 1.39236, 1.39319, 436.0, 0.2],
['2009.07.1305:45', 1.39333, 1.39393, 1.39238, 1.39282, 503.0, 0.2],
['2009.07.1305:30', 1.39393, 1.39442, 1.39313, 1.39332, 748.0, 0.2],
['2009.07.1305:15', 1.39414, 1.39458, 1.39365, 1.39393, 562.0, 0.2],
['2009.07.1305:00', 1.39392, 1.39463, 1.39339, 1.39412, 643.0, 0.2],
['2009.07.1304:45', 1.39521, 1.39532, 1.39368, 1.39398, 462.0, 0.2],
['2009.07.1304:30', 1.39465, 1.39566, 1.39445, 1.39519, 537.0, 0.2],
['2009.07.1304:15', 1.39471, 1.39488, 1.39361, 1.39467, 728.0, 0.2],
['2009.07.1304:00', 1.39595, 1.39612, 1.39457, 1.3947, 699.0, 0.2],
['2009.07.1303:45', 1.39628, 1.39637, 1.39587, 1.39593, 293.0, 0.2],
['2009.07.1303:30', 1.39631, 1.39636, 1.39564, 1.39625, 543.0, 0.2],
['2009.07.1303:15', 1.39635, 1.39724, 1.39606, 1.39632, 440.0, 0.2],
['2009.07.1303:00', 1.39735, 1.3975, 1.39631, 1.39636, 520.0, 0.2],
['2009.07.1302:45', 1.39677, 1.39759, 1.39658, 1.39734, 699.0, 1],
['2009.07.1302:30', 1.3966, 1.39726, 1.39619, 1.39679, 424.0, 1],
['2009.07.1302:15', 1.39679, 1.397, 1.39614, 1.39657, 361.0, 1],
['2009.07.1302:00', 1.39729, 1.39778, 1.39658, 1.3968, 658.0, 1],
['2009.07.1301:45', 1.3968, 1.39757, 1.39665, 1.39728, 269.0, 1],
['2009.07.1301:30', 1.39666, 1.39704, 1.39655, 1.39676, 404.0, 1],
['2009.07.1301:15', 1.39695, 1.39707, 1.3963, 1.39668, 356.0, 1],
['2009.07.1301:00', 1.39658, 1.39695, 1.39634, 1.39695, 262.0, 1],
['2009.07.1300:45', 1.39541, 1.39683, 1.39539, 1.3966, 296.0, 0.2],
['2009.07.1300:30', 1.3951, 1.3956, 1.39502, 1.39546, 117.0, 0.2],
['2009.07.1300:15', 1.39495, 1.39515, 1.39481, 1.39507, 119.0, 1],
['2009.07.1300:00', 1.39461, 1.39501, 1.3946, 1.39496, 159.0, 1],
['2009.07.1022:45', 1.39409, 1.39433, 1.39347, 1.39353, 285.0, 1],
['2009.07.1022:30', 1.39472, 1.39474, 1.394, 1.39409, 183.0, 1],
['2009.07.1022:15', 1.39475, 1.39509, 1.39468, 1.39475, 159.0, 1],
['2009.07.1022:00', 1.39476, 1.39518, 1.3947, 1.39476, 301.0, 1],
['2009.07.1021:45', 1.39532, 1.39563, 1.3947, 1.39478, 396.0, 1],
['2009.07.1021:30', 1.39485, 1.3955, 1.39472, 1.39529, 544.0, 1],
['2009.07.1021:15', 1.3948, 1.39559, 1.39467, 1.39483, 621.0, 1],
['2009.07.1021:00', 1.39473, 1.39537, 1.39455, 1.39478, 587.0, 1],
['2009.07.1020:45', 1.39547, 1.39585, 1.39475, 1.39475, 769.0, 1],
['2009.07.1020:30', 1.39386, 1.39413, 1.39385, 1.39412, 30.0, 1],
['2009.07.1020:15', 1.39399, 1.39475, 1.39352, 1.39385, 700.0, 0.2],
['2009.07.1020:00', 1.39526, 1.39534, 1.39337, 1.39393, 698.0, 0.2],
['2009.07.1019:45', 1.39703, 1.39724, 1.3947, 1.39523, 794.0, 0.2],
['2009.07.1019:30', 1.3956, 1.39706, 1.39549, 1.39701, 684.0, 0.2],
['2009.07.1019:15', 1.3968, 1.39693, 1.39553, 1.39558, 816.0, 0.2],
['2009.07.1019:00', 1.39556, 1.39685, 1.39536, 1.39674, 1059.0, 0.2],
['2009.07.1018:45', 1.39484, 1.39576, 1.3941, 1.3956, 882.0, 0.2],
['2009.07.1018:30', 1.39307, 1.395, 1.39241, 1.39485, 759.0, 0.2],
['2009.07.1018:15', 1.39274, 1.39399, 1.39274, 1.39312, 678.0, 0.2],
['2009.07.1018:00', 1.39249, 1.39374, 1.39208, 1.3927, 870.0, 0.2],
['2009.07.1017:45', 1.3921, 1.39303, 1.39185, 1.39251, 1028.0, 0.2],
['2009.07.1017:30', 1.39109, 1.39252, 1.39109, 1.39214, 1264.0, 0.2],
['2009.07.1017:15', 1.39246, 1.39348, 1.39074, 1.3911, 1655.0, 0.2],
['2009.07.1017:00', 1.39403, 1.39412, 1.3918, 1.39244, 1444.0, 0.2],
['2009.07.1016:45', 1.39293, 1.39425, 1.39271, 1.39404, 1275.0, 0.2],
['2009.07.1016:30', 1.39409, 1.39466, 1.39283, 1.39295, 1353.0, 0.2],
['2009.07.1016:15', 1.39461, 1.39475, 1.3933, 1.39407, 1537.0, 0.2],
['2009.07.1016:00', 1.39218, 1.39474, 1.39147, 1.3946, 2077.0, 0.2],
['2009.07.1015:45', 1.3917, 1.3936, 1.39118, 1.39215, 1158.0, 0.2],
['2009.07.1015:30', 1.391, 1.39233, 1.39041, 1.39174, 1593.0, 0.2],
['2009.07.1015:15', 1.3905, 1.39143, 1.3896, 1.39102, 1276.0, 0.2],
['2009.07.1015:00', 1.39272, 1.39274, 1.38978, 1.39045, 1433.0, 0.2],
['2009.07.1014:45', 1.39218, 1.3932, 1.39152, 1.39271, 1608.0, 0.2],
['2009.07.1014:30', 1.38924, 1.39226, 1.38901, 1.39222, 1199.0, 0.2],
['2009.07.1014:15', 1.39004, 1.39044, 1.3887, 1.38959, 1265.0, 0.2],
['2009.07.1014:00', 1.39156, 1.39243, 1.38999, 1.39005, 1172.0, 0.2],
['2009.07.1013:45', 1.3918, 1.39252, 1.39087, 1.39155, 1223.0, 0.2],
['2009.07.1013:30', 1.39103, 1.39215, 1.39083, 1.39182, 954.0, 0.2],
['2009.07.1013:15', 1.39075, 1.3911, 1.38975, 1.39103, 899.0, 0.2],
['2009.07.1013:00', 1.39001, 1.39137, 1.3897, 1.39074, 853.0, 0.2],
['2009.07.1012:45', 1.39008, 1.39012, 1.38867, 1.38991, 757.0, 0.2],
['2009.07.1012:30', 1.38903, 1.39057, 1.38863, 1.39004, 1022.0, 0.2],
['2009.07.1012:15', 1.38903, 1.38918, 1.38823, 1.38901, 912.0, 0.2],
['2009.07.1012:00', 1.38859, 1.38977, 1.38778, 1.38902, 1026.0, 0.2],
['2009.07.1011:45', 1.38856, 1.38927, 1.38818, 1.3886, 1095.0, 0.2],
['2009.07.1011:30', 1.39062, 1.39106, 1.3881, 1.38855, 1189.0, 0.2],
['2009.07.1011:15', 1.39063, 1.39081, 1.38938, 1.39063, 1034.0, 0.2],
['2009.07.1011:00', 1.39099, 1.39177, 1.38969, 1.39063, 1077.0, 0.2],
['2009.07.1010:45', 1.39164, 1.3919, 1.39059, 1.39101, 906.0, 0.2],
['2009.07.1010:30', 1.39078, 1.39188, 1.3907, 1.39163, 873.0, 0.2],
['2009.07.1010:15', 1.39192, 1.39276, 1.39052, 1.39079, 1287.0, 0.2],
['2009.07.1010:00', 1.39118, 1.39196, 1.39064, 1.39185, 1172.0, 0.2],
['2009.07.1009:45', 1.39135, 1.3918, 1.39007, 1.39114, 1217.0, 0.2],
['2009.07.1009:30', 1.39163, 1.39215, 1.39053, 1.39136, 1421.0, 0.2],
['2009.07.1009:15', 1.39349, 1.39363, 1.39112, 1.39161, 1466.0, 0.2],
['2009.07.1009:00', 1.3945, 1.39508, 1.3929, 1.3935, 1467.0, 0.2],
['2009.07.1008:45', 1.39678, 1.39704, 1.39404, 1.39448, 1517.0, 0.2],
['2009.07.1008:30', 1.39703, 1.39714, 1.39594, 1.39673, 965.0, 0.2],
['2009.07.1008:15', 1.39572, 1.39707, 1.39572, 1.39703, 990.0, 0.2],
['2009.07.1008:00', 1.39593, 1.39662, 1.39525, 1.39575, 1233.0, 0.2],
['2009.07.1007:45', 1.39715, 1.39717, 1.39562, 1.39591, 887.0, 0.2],
['2009.07.1007:30', 1.39792, 1.39848, 1.39684, 1.39716, 816.0, 0.2],
['2009.07.1007:15', 1.39836, 1.39842, 1.39764, 1.39793, 546.0, 0.2],
['2009.07.1007:00', 1.39826, 1.3985, 1.39751, 1.39835, 699.0, 1],
['2009.07.1006:45', 1.39864, 1.39871, 1.39793, 1.39825, 539.0, 1],
['2009.07.1006:30', 1.39811, 1.39866, 1.3977, 1.39862, 692.0, 1],
['2009.07.1006:15', 1.39719, 1.39817, 1.39716, 1.39813, 679.0, 1],
['2009.07.1006:00', 1.39772, 1.39819, 1.39709, 1.39721, 567.0, 1],
['2009.07.1005:45', 1.39748, 1.39782, 1.39736, 1.39777, 486.0, 1],
['2009.07.1005:30', 1.39709, 1.39751, 1.3964, 1.3975, 569.0, 1],
['2009.07.1005:15', 1.39729, 1.39745, 1.39677, 1.39711, 418.0, 1],
['2009.07.1005:00', 1.39714, 1.39759, 1.39685, 1.39731, 470.0, 1],
['2009.07.1004:45', 1.39759, 1.3977, 1.39663, 1.39713, 506.0, 1],
['2009.07.1004:30', 1.39776, 1.39781, 1.39728, 1.3976, 517.0, 1],
['2009.07.1004:15', 1.39847, 1.39891, 1.3977, 1.39775, 489.0, 1],
['2009.07.1004:00', 1.3989, 1.39925, 1.3983, 1.39847, 507.0, 1],
['2009.07.1003:45', 1.3997, 1.3997, 1.39819, 1.39886, 709.0, 1],
['2009.07.1003:30', 1.39989, 1.40021, 1.39948, 1.39971, 380.0, 1],
['2009.07.1003:15', 1.39969, 1.40042, 1.39956, 1.39989, 427.0, 1],
['2009.07.1003:00', 1.39937, 1.39977, 1.39928, 1.39968, 371.0, 1],
['2009.07.1002:45', 1.4001, 1.40016, 1.39892, 1.39938, 608.0, 1],
['2009.07.1002:30', 1.40042, 1.40044, 1.39973, 1.40011, 573.0, 1],
['2009.07.1002:15', 1.4007, 1.40127, 1.39997, 1.4004, 590.0, 1],
['2009.07.1002:00', 1.40097, 1.40121, 1.40058, 1.40069, 409.0, 1],
['2009.07.1001:45', 1.40169, 1.4017, 1.40086, 1.40099, 255.0, 1],
['2009.07.1001:30', 1.40144, 1.40193, 1.40143, 1.40168, 222.0, 1],
['2009.07.1001:15', 1.40213, 1.40213, 1.40097, 1.40143, 373.0, 1],
['2009.07.1001:00', 1.40238, 1.40251, 1.40154, 1.40219, 357.0, 1],
['2009.07.1000:45', 1.40204, 1.40294, 1.4019, 1.40237, 269.0, 1],
['2009.07.1000:30', 1.40197, 1.40228, 1.40193, 1.40203, 149.0, 1],
['2009.07.1000:15', 1.40196, 1.40206, 1.40173, 1.40194, 163.0, 1],
['2009.07.1000:00', 1.40224, 1.40257, 1.40189, 1.40195, 331.0, 1],
['2009.07.0923:45', 1.40229, 1.4025, 1.40213, 1.40236, 154.0, 1],
['2009.07.0923:30', 1.40253, 1.40259, 1.40211, 1.4023, 121.0, 1],
['2009.07.0923:15', 1.4025, 1.40288, 1.40219, 1.40253, 141.0, 1],
['2009.07.0923:00', 1.40191, 1.40261, 1.40176, 1.40248, 139.0, 1],
['2009.07.0922:45', 1.40313, 1.40327, 1.40172, 1.40188, 377.0, 0.2],
['2009.07.0922:30', 1.40351, 1.40367, 1.40291, 1.40314, 374.0, 0.2],
['2009.07.0922:15', 1.40322, 1.40362, 1.40283, 1.40356, 390.0, 0.2],
['2009.07.0922:00', 1.40316, 1.40341, 1.40271, 1.40321, 256.0, 0.2],
['2009.07.0921:45', 1.40309, 1.40336, 1.40282, 1.40315, 554.0, 0.2],
['2009.07.0921:30', 1.40294, 1.40338, 1.40273, 1.40311, 561.0, 0.2],
['2009.07.0921:15', 1.40324, 1.4038, 1.4028, 1.40291, 620.0, 0.2],
['2009.07.0921:00', 1.40341, 1.40364, 1.4029, 1.40326, 560.0, 0.2],
['2009.07.0920:45', 1.40458, 1.40485, 1.40338, 1.40342, 732.0, 0.2],
['2009.07.0920:30', 1.40519, 1.40596, 1.40442, 1.40462, 821.0, 1],
['2009.07.0920:15', 1.40474, 1.40571, 1.40451, 1.40517, 928.0, 1],
['2009.07.0920:00', 1.40413, 1.40484, 1.40371, 1.40475, 657.0, 1],
['2009.07.0919:45', 1.40425, 1.40461, 1.40323, 1.40414, 752.0, 1],
['2009.07.0919:30', 1.40416, 1.40461, 1.40367, 1.40426, 916.0, 1],
['2009.07.0919:15', 1.40465, 1.40527, 1.40369, 1.40415, 832.0, 1],
['2009.07.0919:00', 1.40488, 1.40564, 1.40354, 1.40464, 1230.0, 1],
['2009.07.0918:45', 1.40485, 1.40567, 1.40356, 1.40487, 1096.0, 1],
['2009.07.0918:30', 1.40705, 1.40705, 1.40465, 1.40483, 1375.0, 0.2],
['2009.07.0918:15', 1.40225, 1.40715, 1.40223, 1.40706, 1603.0, 0.2],
['2009.07.0918:00', 1.40253, 1.40413, 1.4022, 1.40226, 1195.0, 0.2],
['2009.07.0917:45', 1.4026, 1.4048, 1.40251, 1.40251, 907.0, 0.2],
['2009.07.0917:30', 1.39912, 1.40285, 1.39908, 1.40266, 1739.0, 0.2],
['2009.07.0917:15', 1.39745, 1.40019, 1.39688, 1.39913, 1736.0, 0.2],
['2009.07.0917:00', 1.39776, 1.398, 1.396, 1.39743, 1480.0, 0.2],
['2009.07.0916:45', 1.39651, 1.39786, 1.39566, 1.39779, 1131.0, 0.2],
['2009.07.0916:30', 1.396, 1.39671, 1.39464, 1.39651, 1379.0, 0.2],
['2009.07.0916:15', 1.39751, 1.39823, 1.39543, 1.39597, 1284.0, 0.2],
['2009.07.0916:00', 1.39588, 1.39747, 1.39516, 1.39745, 903.0, 0.2],
['2009.07.0915:45', 1.39607, 1.39638, 1.39498, 1.39579, 1342.0, 0.2],
['2009.07.0915:30', 1.39694, 1.39748, 1.39561, 1.39609, 1245.0, 0.2],
['2009.07.0915:15', 1.39883, 1.39918, 1.39672, 1.39695, 1052.0, 0.2],
['2009.07.0915:00', 1.39978, 1.39978, 1.39776, 1.39888, 1291.0, 0.2],
['2009.07.0914:45', 1.39905, 1.40066, 1.39905, 1.39979, 1323.0, 0.2],
['2009.07.0914:30', 1.3987, 1.39974, 1.39776, 1.39905, 1088.0, 0.2],
['2009.07.0914:15', 1.39899, 1.399, 1.39819, 1.39851, 470.0, 0.2],
['2009.07.0914:00', 1.3982, 1.39963, 1.3981, 1.399, 735.0, 0.2],
['2009.07.0913:45', 1.3959, 1.3993, 1.39585, 1.39818, 1685.0, 0.2],
['2009.07.0913:30', 1.39601, 1.39604, 1.39545, 1.39588, 765.0, 1],
['2009.07.0913:15', 1.39605, 1.39614, 1.39529, 1.396, 691.0, 1],
['2009.07.0913:00', 1.39599, 1.39691, 1.39507, 1.3961, 1158.0, 1],
['2009.07.0912:45', 1.39665, 1.39734, 1.39591, 1.39601, 891.0, 1],
['2009.07.0912:30', 1.39726, 1.39726, 1.39637, 1.3966, 1146.0, 1],
