2009.07.14,08:45,1.39889,1.39911,1.39675,1.39727,1522
2009.07.14,09:00,1.39728,1.39838,1.39714,1.39804,788
2009.07.14,09:15,1.39768,1.39868,1.39742,1.39820,806
2009.07.14,09:30,1.39820,1.39961,1.39748,1.39884,1218
2009.07.14,09:45,1.39885,1.39984,1.39835,1.39872,1266
2009.07.14,10:00,1.39871,1.39938,1.39849,1.39885,1181
2009.07.14,10:15,1.39886,1.40113,1.39882,1.40104,1523
2009.07.14,10:30,1.40108,1.40111,1.39950,1.40002,855
2009.07.14,10:45,1.39991,1.40074,1.39881,1.39950,697
2009.07.14,11:00,1.39946,1.39961,1.39631,1.39771,863
2009.07.14,11:15,1.39791,1.39919,1.39731,1.39831,724
2009.07.14,11:30,1.39833,1.39886,1.39783,1.39783,512
2009.07.14,11:45,1.39783,1.39790,1.39641,1.39742,633
2009.07.14,12:00,1.39751,1.39878,1.39711,1.39838,501
2009.07.14,12:15,1.39831,1.39940,1.39798,1.39809,513
2009.07.14,12:30,1.39806,1.39882,1.39761,1.39864,570
2009.07.14,12:45,1.39866,1.39897,1.39776,1.39776,541
2009.07.14,13:00,1.39769,1.39826,1.39741,1.39816,464
2009.07.14,13:15,1.39810,1.39880,1.39791,1.39869,436
2009.07.14,13:30,1.39871,1.40055,1.39839,1.40000,681
2009.07.14,13:45,1.40004,1.40094,1.39920,1.39920,747
2009.07.14,14:00,1.39924,1.40016,1.39871,1.39921,735
2009.07.14,14:15,1.39901,1.40064,1.39805,1.39926,949
2009.07.14,14:30,1.39909,1.40096,1.39549,1.39671,1087
2009.07.14,14:45,1.39666,1.39723,1.39560,1.39626,921
2009.07.14,15:00,1.39634,1.39799,1.39471,1.39762,873
2009.07.14,15:15,1.39757,1.39902,1.39743,1.39863,711
2009.07.14,15:30,1.39866,1.39969,1.39744,1.39752,982
2009.07.14,15:45,1.39741,1.39862,1.39686,1.39711,957
2009.07.14,16:00,1.39717,1.39866,1.39696,1.39751,920
2009.07.14,16:15,1.39756,1.39811,1.39667,1.39751,854
2009.07.14,16:30,1.39744,1.39794,1.39451,1.39507,916
2009.07.14,16:45,1.39501,1.39567,1.39401,1.39427,874
2009.07.14,17:00,1.39426,1.39571,1.39418,1.39563,817
2009.07.14,17:15,1.39565,1.39674,1.39565,1.39660,759
2009.07.14,17:30,1.39662,1.39678,1.39590,1.39674,689
2009.07.14,17:45,1.39673,1.39796,1.39661,1.39700,664
2009.07.14,18:00,1.39702,1.39848,1.39697,1.39766,687
2009.07.14,18:15,1.39771,1.39781,1.39588,1.39614,590
2009.07.14,18:30,1.39611,1.39651,1.39461,1.39471,493
2009.07.14,18:45,1.39482,1.39567,1.39481,1.39554,470
2009.07.14,19:00,1.39549,1.39631,1.39531,1.39571,445
2009.07.14,19:15,1.39578,1.39583,1.39251,1.39271,621
2009.07.14,19:30,1.39261,1.39381,1.39251,1.39356,528
2009.07.14,19:45,1.39361,1.39411,1.39172,1.39181,615
2009.07.14,20:00,1.39187,1.39196,1.39109,1.39174,393
2009.07.14,20:15,1.39161,1.39261,1.39146,1.39151,357
2009.07.14,20:30,1.39150,1.39271,1.39133,1.39261,349
2009.07.14,20:45,1.39266,1.39356,1.39221,1.39356,388
2009.07.14,21:00,1.39361,1.39385,1.39281,1.39341,331
2009.07.14,21:15,1.39347,1.39384,1.39276,1.39361,297
2009.07.14,21:30,1.39358,1.39381,1.39286,1.39352,317
2009.07.14,21:45,1.39357,1.39396,1.39319,1.39379,271
2009.07.14,22:00,1.39371,1.39451,1.39361,1.39444,191
2009.07.14,22:15,1.39446,1.39511,1.39401,1.39476,224
2009.07.14,22:30,1.39487,1.39690,1.39479,1.39654,412
2009.07.14,22:45,1.39641,1.39699,1.39591,1.39659,292
2009.07.14,23:00,1.39671,1.39716,1.39646,1.39666,143
2009.07.14,23:15,1.39660,1.39726,1.39651,1.39658,206
2009.07.14,23:30,1.39653,1.39716,1.39651,1.39688,161
2009.07.14,23:45,1.39696,1.39726,1.39681,1.39716,117
2009.07.15,00:00,1.39725,1.39726,1.39674,1.39691,124
2009.07.15,00:15,1.39686,1.39696,1.39641,1.39671,161
2009.07.15,00:30,1.39669,1.39701,1.39641,1.39674,181
2009.07.15,00:45,1.39672,1.39707,1.39627,1.39699,180
2009.07.15,01:00,1.39697,1.39731,1.39641,1.39659,114
2009.07.15,01:15,1.39641,1.39701,1.39631,1.39641,69
2009.07.15,01:30,1.39646,1.39726,1.39626,1.39698,173
2009.07.15,01:45,1.39701,1.39796,1.39691,1.39792,159
2009.07.15,02:00,1.39791,1.39836,1.39747,1.39791,304
2009.07.15,02:15,1.39803,1.39853,1.39716,1.39722,291
2009.07.15,02:30,1.39741,1.39777,1.39681,1.39769,234
2009.07.15,02:45,1.39776,1.39844,1.39761,1.39809,213
2009.07.15,03:00,1.39813,1.39826,1.39717,1.39774,255
2009.07.15,03:15,1.39770,1.39786,1.39721,1.39756,223
2009.07.15,03:30,1.39767,1.39851,1.39751,1.39791,198
2009.07.15,03:45,1.39806,1.39849,1.39775,1.39833,220
2009.07.15,04:00,1.39829,1.39859,1.39781,1.39791,267
2009.07.15,04:15,1.39798,1.39838,1.39789,1.39815,200
2009.07.15,04:30,1.39816,1.39818,1.39755,1.39788,228
2009.07.15,04:45,1.39781,1.39852,1.39747,1.39852,151
2009.07.15,05:00,1.39850,1.39850,1.39786,1.39835,155
2009.07.15,05:15,1.39831,1.39881,1.39807,1.39872,201
2009.07.15,05:30,1.39873,1.39876,1.39834,1.39876,299
2009.07.15,05:45,1.39875,1.39880,1.39823,1.39824,445
2009.07.15,06:00,1.39819,1.39855,1.39811,1.39855,267
2009.07.15,06:15,1.39856,1.39876,1.39819,1.39840,371
2009.07.15,06:30,1.39839,1.39850,1.39800,1.39850,503
2009.07.15,06:45,1.39848,1.39868,1.39811,1.39860,554
2009.07.15,07:00,1.39860,1.39866,1.39797,1.39817,512
2009.07.15,07:15,1.39817,1.39848,1.39767,1.39784,520
2009.07.15,07:30,1.39784,1.39951,1.39780,1.39951,769
2009.07.15,07:45,1.39949,1.40017,1.39926,1.39994,885
2009.07.15,08:00,1.39991,1.40284,1.39978,1.40284,1448
2009.07.15,08:15,1.40283,1.40427,1.40278,1.40354,1471
2009.07.15,08:30,1.40355,1.40395,1.40239,1.40351,1351
2009.07.15,08:45,1.40352,1.40697,1.40352,1.40563,1689
2009.07.15,09:00,1.40562,1.40666,1.40520,1.40595,1318
